PCA 1,PCA 2
-0.19830665498360756,0.7880884450415357
-0.25370417223684166,0.06925541525100168
-0.3011411009121571,0.5478433983139221
-0.36953897438186006,0.2584597819732871
-0.23242202542371798,0.5737004634434959
-0.23190750827931345,0.63085036138438
-0.30613031227549625,0.5323168157986691
-0.37259442864129344,0.3590560510256796
-0.276318609403095,0.5772221278875374
-0.25395555310508083,0.6221124965325121
-0.2574553131190631,0.6550978560496413
-0.26000894192391794,0.5929997972860895
-0.14493147803791132,0.14988612044590616
-0.2928758477148891,0.6132148331732828
-0.3190481704580161,0.5184628181453618
-0.23981840219817477,0.6121412410959922
-0.2228671566682049,0.6901323031586314
-0.23071853235507844,0.7037565483706548
-0.28810844386121887,0.6070935863198212
-0.23883003800913577,0.5564341012471588
-0.3889398607853779,0.4469449224701934
-0.25294173105788004,0.602864400186177
-0.339585574350436,0.5483854535286644
-0.27387128833662333,0.5815486582979343
-0.31663908497030746,0.46159522531936903
-0.31481506441239215,0.5037396101951017
-0.24375928923811366,0.6201790091099874
-0.2593252992789222,0.611106218117309
-0.29781976973649565,0.5741885467753535
-0.21728028848018965,0.7069951378938312
-0.37517756515036715,0.3857416908417726
-0.19684584274568348,0.7018560004894361
-0.24290515981900307,0.5595085005902058
-0.2974601625608828,0.09637371491342067
-0.23696884192446968,0.6358265165669231
-0.26040649660879134,0.4680007481144832
-0.294375713229906,0.5457980516287233
-0.22417186750054077,0.17462300580676926
-0.2998012307967128,0.6092730070510948
-0.2610500245606633,0.6526397710826058
-0.2834800883612323,0.504347197794841
-0.2998300594808082,0.3251465825404381
-0.2999197704582817,0.5431753281827219
-0.2468780871171262,0.6661277323802279
-0.28609658918294195,0.5524368798066939
-0.2884415924198888,0.5050996211368008
-0.254168330868429,0.5407639869739645
-0.2611085552062903,0.5145722210944477
-0.01812629419003398,0.6077870353206184
-0.23957736049895126,0.31394373382233703
-0.2173129192257958,0.6495418809043438
-0.28736351009186606,0.4797684438497049
-0.31743783021764904,0.5849352707946122
-0.2778688710215281,0.5660291621640419
-0.2955434999578234,0.5022418940466034
-0.25847177850865843,0.6085878084225244
-0.19888653292810543,0.6246309079410433
0.3990970074281265,0.6839082007952166
-0.2854005848033609,0.5012745147465074
-0.3720520157919851,0.23928603232268414
-0.22011806421571775,0.6493338269382916
-0.29526898334664964,0.5543082521865642
-0.27804800117136497,0.6252455817670444
-0.2347028039443359,0.6161106176055583
-0.28684086131944725,0.27473317642190015
-0.28521703120503955,0.5430543382588852
-0.2227834698367853,0.6976563532973354
-0.3689840562955301,0.38592153481405217
-0.293220604772277,0.5597767132336957
-0.27375096395673637,0.6397024454272399
-0.29146229700034226,0.49253991861674373
-0.27098430725319467,0.3478412881425493
-0.17297766766143963,0.06304600637255832
-0.29791113987666135,0.5972694773135401
-0.2682174596962271,0.46269993541167564
-0.2183779373618558,0.6591920402071224
-0.2848353005230477,0.6207025286362752
-0.29543458041475035,0.5423140904489772
-0.18874042202637192,0.4307618894061379
-0.3049313038090561,0.5846198110773958
-0.2536135328880535,0.2109569812295368
-0.2761787990343679,0.5617333454189714
-0.2482923905347781,0.4323624215028409
-0.289402066773994,0.6067260964644632
-0.30809760763692856,0.47416412446269524
-0.29274394515168306,0.5199300423610607
-0.2561593639983366,0.5342255597801673
-0.3013604732292073,0.5975678502898402
-0.2813041671995989,0.3246123342075928
-0.2549435116242278,0.5978145494701463
-0.2916008264527015,0.4694164063707111
-0.26571828531442265,0.6465694318971619
-0.2915652240468717,0.5587781997995338
-0.24802326502327088,0.6017038085021778
-0.2815187190378817,0.5646568711875634
-0.22096490097294036,0.6419684664471358
-0.2838515838184912,0.34864126528753336
-0.24793890180965675,0.6580580203755967
-0.20151268694410554,0.6815580857712149
-0.2575437572494865,0.6517713203593153
-0.1628224246644491,-0.052660418434614165
-0.3012507199220598,0.48077943370743936
-0.27814933761661187,0.5750188370505357
-0.22729892847609265,0.5634482377378195
-0.2533372769519227,0.5608856800911198
-0.36265990115213237,0.3039879384519792
-0.3914733821678721,0.3615040209034654
-0.22323953154590817,0.6439310284729596
-0.26587023460668086,0.5310449587030003
-0.39234757021387306,0.3962850374096521
-0.2812772111362965,0.239809818493762
-0.3665244241700634,0.4441049620215881
-0.22525853620516326,0.5852127311608518
-0.27344592399243856,0.5727018689841795
-0.2498130782857116,0.31858426757647423
-0.25804490616398157,0.5478314471541742
-0.2894083153047908,0.32674082562627754
-0.29041765327630575,0.4539557527347328
-0.27163051058105897,0.5689153730167125
-0.29382725487518585,0.5876687858476586
-0.3130109919705126,0.5188456150384714
-0.28219978233385057,0.6372741552735538
-0.09680306478277396,-0.06127087526302632
-0.28781362414031963,0.6198950215511879
-0.20365884310247853,0.667121883437383
-0.23409945600941295,0.6287304913583326
-0.31321033516302876,0.5452303865413853
-0.24245810000289522,0.6292783062030985
